"RTTot__C"	"RTTot__H"	"RT35S__C"	"RT35S__H"	"RTSHR__C"	"RTSHR__H"	"RTWOL__C"	"RTWOL__H"	"RTSCR__C"	"RTSCR__H"	"RTot__C"	"RTot__H"	"R35S__C"	"R35S__H"	"RL11C__C"	"RL11C__H"	"RSHR__C"	"RSHR__H"	"RWOL__C"	"RWOL__H"	"RGL2__C"	"RGL2__H"	"RSUC__C"	"RSUC__H"	"RS22__C"	"RSCR__C"	"RSCR__H"	"RCO2__C"	"RCO2__H"	"RPEP__C"	"RPEP__H"	"STot__C"	"STot__H"	"S35S__C"	"S35S__H"	"SRB__C"	"SRB__H"	"SSUC__C"	"SSUC__H"	"SS22__C"	"SGL2__C"	"SGL2__H"	"SCER__C"	"SCER__H"	"SKAT__C"	"Descriptions.Canada"
"LHCB5"	6.79605718253345	6.78976693972669	6.51480036254781	5.8260063881898	6.16310134126893	5.80484655445882	6.5918318287004	5.43884572903935	5.04727281368462	6.44568910768515	8.03134830577415	7.84885571642331	8.85362867481957	8.28166436166586	8.12041945401216	6.53240933250054	8.77952072520094	8.00431274786255	8.54555410685476	7.6517324264101	8.76195356492815	8.48441569033947	7.05253412767292	7.70625972660234	8.65548866131864	8.08435732493055	7.04294108613086	7.75000364547846	7.54827329751742	8.86107566130719	8.03637786623447	15.0602254137971	15.255862357758	14.8942367110384	14.7418691905977	14.7624878721762	15.0095984329119	14.4178635547432	14.2981880121332	14.4506291714132	14.4783325697251	14.5296816495081	13.6518382955908	13.7310553567464	14.4937677944753	"chlorophyll a/b-binding protein - like chlorophyll a/b-binding protein CP26 in PS II, Brassica juncea, gb:X95727;supported by full-length cDNA: Ceres:39765."
"ACS11"	4.71081539366853	7.03631413014274	2.45066467706201	5.33611395195199	2.75098130604647	5.17992025185455	3.59301564109514	6.0798761428116	3.24809297500158	5.63815873380954	4.55640093159813	6.18979751916186	1.54503140009585	5.22888561960587	2.38192962711205	2.78553115944411	1.76722885433143	5.42190752453871	2.02804463721303	5.00609222812209	2.19425688982433	5.45213405761537	1.89412930308276	5.18782193575667	4.66684982218739	2.00366338262858	4.76888498938509	3.18034310678788	5.97245923187498	5.8514197298633	7.58663118814534	4.38963952905621	4.47900870714746	4.21992249233935	3.08665092714099	2.39825067536056	2.69488235628311	3.32032701706137	3.18884800374287	6.21131542417641	5.91091327524853	3.94856634387022	7.90045302034913	6.43706071002307	4.46154123800349	"strong similarity to 1-aminocyclopropane-1-carboxylic acid synthases"
"PSBQ..PSBQ.2..PSII.Q"	6.42447474662818	5.89416823461758	2.94466029208834	5.6186583163054	5.31002609120618	4.42403113031172	6.23909480485854	4.77140694841765	6.5068527396433	4.85444025199302	7.30580720812619	7.09849188810051	8.3304229828174	7.6596654827828	7.2725866275724	6.68878600834492	7.71693018220254	7.14916473269146	7.69712323572876	7.37941128171816	8.38682960070193	7.49524452031499	6.56199601376591	5.53566949320037	7.95541297191907	7.76249422768335	6.45496205288705	7.05605823420426	6.62399276128452	8.56812330202002	7.92902673636077	14.1613572526182	14.0441239237958	14.3549558406894	14.0827209790129	14.3705736909332	14.4611581689897	13.7596247344117	13.1649157975578	13.804445748234	13.4962010787047	13.4496296958355	12.098215432123	12.165853733594	13.8977598164131	"Oxygen-evolving enhancer protein 3 precursor - like protein OXYGEN-EVOLVING ENHANCER PROTEIN 3 PRECURSOR (OEE3) (16 KD SUBUNIT OF OXYGEN-EVOLVING SYSTEM OF PHOTOSYSTEM II), Spinacia oleracea, gb:P12301;supported by full-length cDNA: Ceres:40326."
"CRK25"	11.6003134402671	11.4076652142587	10.7043715734476	11.1556434703372	11.0760340359813	11.2828075726742	11.9928487797551	11.9784587290412	12.2499698733308	11.9729684630191	10.8836277999702	10.6026977084492	9.57471392330354	9.56607302299934	9.54582730263941	9.33853514477735	9.29520923097032	9.60584845338277	10.1258074505382	10.0117808702238	10.8333389826546	10.6954202267795	10.1589736403205	10.4524691734924	10.2098090645413	9.78093304371119	10.1102869309748	10.9790708793018	10.7010773476935	11.5776993962628	11.748377081306	3.06078110329499	4.83824302849748	4.10494026533387	3.244214688758	2.05466575877548	2.24275829029128	3.09986617299534	2.66331535296984	4.50530120604242	4.60225459009146	4.39779438847801	2.41315976258365	3.18908826611776	5.23441980529978	"receptor protein kinase - like protein receptor-like protein kinase homolog RK20-1, Phaesolus vulgaris, gb:AAD21872"
"PSAD.1"	7.05136661448787	5.50114179704526	6.10227681858092	6.27035029614774	6.70619400038519	5.81243164727182	6.17073901080295	6.41080529359001	6.31561510013366	6.28471155697146	6.05344655311488	6.66191122053605	7.62108778168657	7.35056050787469	6.11936602331672	6.33951032683963	7.01852218702126	7.50771636425945	6.6622589416264	7.26288671166786	7.46552057470026	7.20905295332347	6.40807362584369	6.64970642544625	7.30592911648308	6.33094532527133	6.53144658651159	7.57592446297116	6.40515533796575	8.51331837184328	7.98298998283537	13.0968781895787	12.7965902223505	13.7177011729129	13.6075855878426	13.9652977479546	14.0722847552398	13.1442999471835	12.9780304964148	13.5550330322857	13.0432900383624	13.2249352467585	11.5184958076275	11.7633876079245	13.5434617212607	"putative photosystem I reaction center subunit II precursor similar to spinach PSI-D, GenBank accession number P12353;supported by full-length cDNA: Ceres:7630."
"ATCLH1..ATHCOR1..CLH1..CORI1"	4.3631034118732	5.01362941649214	4.38951793895211	5.58167361462193	6.40705312591061	5.32670430864243	3.86647544792169	6.44838756804035	6.15875074160268	4.41677070770873	1.8038098914915	5.2522693394667	4.11122394440001	2.54402765485675	2.11666533231742	3.43649951758781	3.28048629272311	4.67433182866702	2.13205588142515	5.09358702827671	4.29215316919976	2.68958895208718	3.33785663430809	4.1770927707753	0.924257033901071	3.24446077564193	3.74633218032594	2.54121435738832	2.30020119155118	2.69882774705264	5.03298702855715	7.7876765671453	8.21002115660321	7.79108757002676	7.79038708219416	7.32023299540782	7.90111757324515	7.03678355399099	6.77535986141938	8.06131093397888	8.27266076584911	8.53666276042944	9.89794198812861	10.304979593366	7.54509299540766	"unknown protein contains similarity to chlorophyllase GI:7415999 from [Chenopodium album]; supported by full-length cDNA: Ceres: 31589."
"ATMYB52..BW52..MYB52"	5.97561899668479	5.97949058390588	6.86073857837767	5.57258332961667	7.40937171023116	4.98767242770247	7.58694751412458	4.00535036662401	7.72341740150481	5.42016662086665	6.07288976231286	5.59167214660079	6.13883441269664	5.48774536516751	6.29103865819789	5.45329516085266	7.05381687622477	6.44967368240003	7.08925310333135	6.55351855196557	6.61725451432898	5.7758359617757	6.21733410197648	5.20773378105981	5.75913891506502	9.18438406994884	8.24799284421945	7.69546861034163	6.40862031474354	5.08265434074499	4.66715081691657	3.37056584639113	1.54362961481026	2.68063727744517	1.55616739382293	2.21682850193504	1.22649783902889	3.25537086964333	4.30581282973725	3.79852267897957	2.70826862071119	1.73591200321186	3.46180364324603	1.56435303642782	4.52146026843719	"myb-like protein, putative similar to myb-like protein GI:6979341 from [Oryza sativa];supported by full-length cDNA: Ceres:267121."
"CYP87A2"	8.90825810548382	8.38592883295423	8.66820073290271	9.23142882287514	9.19779484948082	8.73509290963402	8.93683339945657	8.35207434042101	8.62007723949547	8.89436848297952	8.75327144316862	8.52109082752586	8.12150148195393	8.6777393794766	7.61749671385351	8.0049736755263	8.22706948793056	7.7997328552965	7.99271330887626	7.71768009223616	7.89200569236436	7.5357119412431	7.8453044417453	7.79405879842471	7.55570843126704	7.59571631166072	7.53772884516749	8.42939947675721	8.01120433601741	7.59150880570626	6.73577996979674	2.96162105219759	4.210253175994	2.96874630751682	1.49615391274581	2.75811821842467	2.02039857680927	1.28728664774463	3.71292056155809	1.49895064235355	3.50404305016294	2.26720922663787	0.9226769719769	1.53368535170053	4.42152684803427	"cytochrome P450, putative similar to cytochrome P450 GI:4176420 from [Arabidopsis thaliana]"
"ATTIM17.1..TIM17.1"	4.48021264112871	4.81961212522458	3.86257117913906	4.83782295495199	5.07259262233587	3.52486501174304	5.71642994507311	3.44294621010278	5.03453184083779	4.60087267355886	3.28707567529957	3.3928676441708	3.44328309613732	2.08539219864852	4.3752638847193	4.53143071406408	1.99475652588647	2.73140166731656	3.8469055037996	3.78476538019525	2.56860510339625	2.60818018275066	2.74643938047239	2.92605548135552	2.71183206582874	2.06736829634219	2.88496298311188	2.65530952267769	3.70313422880314	2.04040047366474	3.85441926440253	5.41682075373278	6.03458173251796	6.30352505274784	6.45926292542812	6.87473668085977	6.14028075789282	8.77837671003921	8.87751234108501	5.58545832479752	6.56569947928858	7.08915935071008	2.52443945741857	4.96400752981949	5.24197960278073	"mitochondrial inner membrane translocase component, putative similar to mitochondrial inner membrane translocase component Tim17a GI:4378524 from [Mus musculus]"
"LHCA2.1..Lhca6"	5.01981405694229	5.10362324689769	5.74968169874223	5.13433389482755	4.09524792851301	5.44149276564052	5.48739388578916	3.81613611021557	3.16520248098746	3.969922062695	3.5785984987715	5.01240907793375	3.56735931629525	4.84015402136853	1.7831592336525	4.74774332973346	4.50598491901217	4.80024923205702	4.60195310858534	5.05658818633908	4.18385486758926	3.32188205919682	4.84445989655408	3.82424122323521	5.23407021077584	2.56508762688313	5.25094689987098	3.59938919462278	4.32324289442826	5.26584328842714	5.56441357909856	11.0029043894838	11.1594489827378	10.8942793061789	11.3832833941856	11.7222043150154	11.9221475355666	9.21909314106594	9.09915437161585	10.5378409077657	9.98936219560379	10.5525601041263	8.08838320552459	9.17361220457198	11.0940022067899	"PSI type II chlorophyll a/b-binding protein, putative similar to PSI type II chlorophyll a/b-binding protein GI:541565 from [Arabidopsis thaliana];supported by full-length cDNA: Ceres:252299."
"PMI2..WEB2"	1.87738219995108	4.23667909896275	3.2626460521985	4.44928573872852	5.3938741728091	2.03624859513305	4.71304342350137	4.91586435178934	2.26789682215853	4.63996803369277	3.03924041095361	3.99730666468136	4.366308355913	3.97623242150982	4.60266001300498	4.56601280345426	4.38183149040709	3.3657168016461	3.71512686532678	4.33195997626966	4.84308872075076	4.6917941308865	4.19341146928972	4.41235833301237	2.85569366337806	4.13598435897122	3.85847227947043	2.46361505242814	4.01961614091533	4.89263460076497	4.81471129652192	8.05715376414866	8.28640959788247	7.85313275032526	7.95670593285701	8.02568554710362	8.55625792772404	6.54902263890192	7.87064865490147	8.30696133878341	7.44424478412058	8.36915012132751	7.52798723905018	7.54769937709807	7.95909316919728	"hypothetical protein predicted by genscan+"
"LOL1"	5.28895374529045	5.13497138551408	4.07442718807313	6.12486798473253	3.20063988615109	4.73105918782219	2.75207527151871	2.27355725730768	2.6320853376588	5.53010714415133	3.72661446524144	3.68996155775626	4.36500640322257	5.23456581580484	4.30074859620678	5.5383688049436	2.07057591812318	3.01580910571798	2.97386415384753	3.4260302930099	2.98838352785328	4.39293753912173	5.36830210973395	5.11836010764253	3.79875626286186	5.06303332861482	5.42098842282152	3.06327860649489	4.74903635113946	3.66711208380425	4.48566787235672	9.33383727319362	10.326577742712	9.46909814557596	10.4853756570819	9.912019457422	10.5727362586485	11.4466667901143	10.3591973088945	10.0689186832613	9.79677554447226	10.2585157193469	8.56190319872353	9.98805045493937	9.55835000570258	"zinc-finger protein, putative similar to GI:5262161 from [Arabidopsis thaliana]; supported by cDNA: gi_16323142_gb_AY057675.1_"
"CXC750..ECS1"	6.11090125044869	5.10639612055058	5.22061171418775	4.56418579070932	5.66153425785751	4.79775103786255	4.06972758711887	5.63082451824554	5.06811316962569	5.68684882819546	3.98976637696208	4.18516148811252	5.24201278499083	4.47676480444116	1.03661026328211	5.0805252362802	2.50365281407433	4.02221548124894	2.91951678984298	2.81168543360663	3.59138091236492	3.97701051008392	2.77349124915239	3.27619502598108	5.12933821917189	4.40604050541687	4.31453826057942	3.22023955141368	2.80351166572892	4.67487777282991	4.55318488692188	11.1187682520275	12.3385649754863	11.9743407595035	13.0339478811578	12.3692666171523	13.5813008309153	9.06779063930974	10.5357602606629	12.5297269245691	11.6719134259219	12.7577567192144	11.4432278432279	12.6502335534364	12.2660485656997	"ORF1, putative similar to ORF1 GI:457716 from (Arabidopsis thaliana); supported by cDNA: gi_16649160_gb_AY059950.1_"
"RALFL27"	9.55078460658068	9.1556845729097	7.19221463988502	8.30036379980552	7.41114853749211	6.92804640979549	8.14233243937346	7.50224068517674	7.55579339448165	7.20841025660557	8.99831095899507	8.9128010920768	7.87580272244065	7.94825113762446	7.5082910651748	7.5993705504218	7.89541366331138	7.61737406724489	8.08602064749171	7.5759985591995	8.07754326598062	7.37417910345011	8.0284177153045	7.92172346496817	7.87794564973566	7.50808243208573	7.37126522756416	8.87109320390248	7.41015777956146	9.29886929840976	7.73800032174362	4.18316563674003	4.74439474587363	3.77215720101381	3.3881475909114	1.96945962839573	1.39176666982317	4.46543060045164	3.09850725919411	4.24761929504455	2.37229296158816	2.35307178858057	1.83971061245538	2.45280553262419	3.29777406843779	"unknown protein"
"PSBTN"	5.28984014301216	4.26148471445801	3.5504670720995	2.31303274389527	5.19060272642951	4.01550273346503	4.39825181041155	3.39014846952714	4.56655084085213	4.2508877062623	5.58923025002555	5.59554598892188	6.90543686863137	6.58569399786946	5.77625103543225	5.94831528918909	6.0723077559306	5.9250090843062	6.55334407584234	6.42932740504058	7.44480317037762	6.27048491334726	4.85782754042963	6.08689045578672	6.27399354670026	5.80129339896696	5.65775916866868	6.02946266546811	4.97660420202947	6.17677098737685	6.21680933188921	12.9086899266207	12.5383612697271	13.5805862718858	13.3633228081826	13.8473118444774	13.9564452860619	12.2387453229426	10.6094073352868	12.5285115898331	12.5335369442126	12.8719825506464	10.394836603104	11.2354667573651	13.2521344652547	"Expressed protein ; supported by full-length cDNA: Ceres: 38257."
"ESM1"	6.15866775775528	6.42051377048059	6.47654111697531	5.73196908446291	6.76784606817141	6.20616656324043	6.66582250746659	6.64936426355847	6.48274400248295	5.16395782671316	5.60682649793972	5.57979827786764	5.70612721123443	5.19749426118458	5.48612150755359	5.52651430177226	5.39864722383885	4.91026368965522	5.43138034626605	4.57165205582961	5.53366127996352	5.30821292270492	5.50526582067171	6.10436072557066	5.55815645928077	5.2488767628406	5.202300364414	5.20724633258068	4.96018690500117	6.06177047150143	5.41116214666834	13.051607819502	12.4780551161862	12.0319339375035	12.1586590930471	12.9787072234051	12.4432191369784	8.3823967812919	8.274194361878	10.739806815711	12.0073316728735	11.7138748146373	8.72820972606685	9.00928669279486	11.9479546790044	"myrosinase-associated protein, putative similar to GB:CAA71238 from [Brassica napus], conatains Pfam profile:PF00657 Lipase/Acylhydrolase with GDSL-like motif; supported by cDNA: gi_15450434_gb_AY052318.1_"
"ATMYB71..MYB305"	4.26695817522116	7.28453051254822	5.99217105129678	8.94098989298165	4.84592071267248	8.22060665596274	6.23772689159609	8.46591217512741	6.28805094667028	7.88983046263658	5.8697460858457	8.0046052874806	6.68324421319444	9.12477131977466	6.54583935329713	9.96573897654569	5.63759643733279	9.05327595834297	6.45161472391492	9.36641102513046	6.07092944779546	8.82728636545604	5.97469430441119	8.7825705353118	5.56449055689937	5.30452012031959	8.42974423910924	5.69555142985292	8.19319650337808	5.09598914493306	7.13923376062067	4.32649092143201	3.87789492421689	3.28008151275212	0.858039314647089	3.03317108278738	2.05100089674149	3.87004275698965	3.16359732971295	1.8764768187029	1.42539801846581	0.949470029889729	3.26179012201341	1.59987946408449	4.16394015036063	"DNA-binding protein, putative similar to myb protein 305 GB:JQ0958 from  [garden snapdragon] (Plant Cell (1991) 3 (2), 115-125); supported by cDNA: gi_1732512_gb_U62743.1_ATU62743"
"ATGL1..ATMYB0..GL1..MYB0"	1.85512969840885	3.49306252179793	4.76706558328313	1.80814451140754	3.97279628908285	1.56025250393913	2.29081004321346	3.6159871788871	2.76825600985074	2.0763262955554	2.48885738474732	2.2033711211566	2.23478216197659	1.8257916505514	2.59374619520013	3.17171405503363	1.91636894466616	2.28879239229169	1.73401788412248	1.75550926590458	3.96597304238072	4.58696535407331	3.92333085255554	4.58434057955495	2.69142877733385	1.33948904031655	1.3763441443994	3.14574517224443	3.3299119149193	1.57121981217492	3.86158340251447	6.58833563021125	7.10625617084522	4.47583808383503	4.86541489945169	3.87555437076317	4.07507398404661	3.30878679503242	4.56881360387186	3.07067132144803	6.42083707038974	6.75139412294824	5.48937934771651	6.0497721762711	6.19499882184977	"MYB family transcription factor (GL1) identical to GL1 GB:AB006078 [Arabidopsis thaliana] (DNA Seq. 9 (3), 177-181 (1998))"
"MEE35..TCP4"	3.35255175547381	3.28214013368715	3.36357965106286	3.09716203013971	3.90772837346501	3.01401333194267	5.85470486273912	2.92492065394644	5.31628447226123	2.36905226811553	3.26295654328471	2.45167705972486	2.41656044802429	2.47811920892109	4.2866085687133	2.73375855533556	2.91476793298118	2.00042521136912	4.43428985011853	2.38327244079633	3.48183495921798	3.20723340805389	2.54210900238255	2.91093826199103	2.33692779150452	3.75876707420445	2.77104575742874	3.55471893638718	3.42729909276548	2.42468408837672	2.59522556163134	8.40692606810079	7.20724988938264	7.67745031533144	7.14148643504451	7.79243870464352	7.41227505582337	8.99596892246752	7.53052396702338	7.92650896527158	7.82616539257269	7.35576981896856	8.53583981920207	7.71643792672371	8.6236420134811	"unknown protein similar to TCP3 GB:AAC24010 [Arabidopsis thaliana]"
"CID9"	3.35912480636345	4.38005387471809	3.37745943312395	5.3532267427661	2.62400523129776	4.15617667378942	3.54341573119984	3.85182722212712	3.64740760470217	2.49055126747029	2.89127013824992	3.5262981932139	2.52127831791633	4.01468866520902	2.66242765074783	3.81117569789142	2.5022016191156	2.5903564517695	2.73093102817785	3.30831999262874	4.12212624386841	2.99316333985621	5.84795920288047	3.9145113695348	5.73888771977702	4.21587901557834	3.79292565548966	2.31178853101593	2.81678230187708	3.42785025184413	2.27964822963243	7.55310195142922	7.86272138888992	8.23413673658237	8.05372823413581	8.68861334625098	8.54967887554384	10.2199865321264	10.6128889939174	8.54807866938581	7.8606890308641	8.34951388110105	6.78915216866304	6.74557047109249	8.27239192525398	"RNA-binding protein, putative contains Pfam profile: PF00076 RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain) (2 copies)"
"MEL4..NPY4"	9.2828403979747	8.43763809553735	8.34714393090714	5.34388050145176	9.03686445023206	8.64227277053802	8.12314807989595	8.4378501497852	9.55848057086005	8.66709163487556	8.9765518984741	8.75695057905198	7.11613400310645	5.98853792745947	6.16618471130777	5.84289117685621	8.78922788935491	8.86989396908069	8.44272057602492	9.14583807063264	8.20211116759186	7.98709746621569	8.20536544587882	7.83189279655677	7.98301280814301	9.32609732228593	8.75598953259811	8.7427687584946	8.5589031857574	6.03415385419111	5.6609141722241	2.67484641243167	2.26990952697534	1.92208171248115	2.43058375417165	1.4867060849105	2.9975073396359	1.76979406911894	1.84743465088369	0.877164770812316	2.44372312053064	2.11473674064708	2.34276849142291	2.21775923217145	1.90407318296166	"hypothetical protein predicted by genscan"
"CYP71B4"	2.05006503719954	2.35448321458052	2.42695964424438	2.91296604486004	4.49527679906554	3.54932282937085	3.36034060744109	2.4146283659942	1.93994735016796	2.97896407935807	2.23621549022996	2.9522345594233	2.57331462863474	1.93445678843865	1.65092087630433	2.68963147222642	3.81843476620296	4.11454405992563	1.90917242634365	1.81508544413578	3.45567876693691	1.64662410748749	2.46005231873962	1.94882860714072	3.44774561127839	2.28805665146748	1.36925418037588	3.47802185354348	1.29908727762197	1.75894105869924	2.12206982461107	8.94869362456459	8.24135032755747	8.512080349035	8.33223558938771	8.65736584566739	8.08925974711061	8.46174126837953	7.7809824118984	10.0701538523109	9.72704707019059	9.47445059850672	10.5473953916783	10.3052100843015	8.62717017186984	"cytochrome P450 monooxygenase (CYP71B4) identical to cytochrome P450 monooxygenase (CYP71B4) GB:D78603 [Arabidopsis thaliana] (Plant Mol. Biol. 37 (1), 39-52 (1998)); supported by cDNA: gi_3164135_dbj_D78603.1_D78603"
"ATMYB67..ATY53..MYB67"	5.94462503610798	4.96288485138222	4.05412788182731	3.7026199696711	5.27063446792599	6.53955746062264	8.11745286045451	5.01858232012336	7.49897884377603	5.2410604917222	6.22909814231237	4.86548345423176	5.59207464549916	2.30196430471183	5.35458481810374	4.94490659682461	5.99178884885655	5.89908334581145	7.03593526525106	6.38769458461125	7.166986905453	5.97780717614762	6.75756931006581	5.72302966711308	6.15009199455958	8.63477238433766	8.0379734593494	7.08750553261696	7.18226070200422	4.1758218830009	4.01991439745617	2.2909097837785	2.30155388772953	2.09435413625783	2.29331156559648	3.79158526241812	2.1122651404891	2.82040569846665	1.76735781400178	3.94775630792692	2.16632035269422	1.97286665642439	3.80772752618837	2.26672520723982	3.70136213321238	"myb-related transcription factor, putative similar to myb-related transcription factor TMH1 GB:S69190 from [Lycopersicon esculentum]; supported by cDNA: gi_14517437_gb_AY039554.1_"
"CCL"	5.78126950370501	7.23603201345209	5.89083655630161	7.68151992436727	5.98681122053567	6.31913555103115	5.81892066822108	6.43442073815921	6.54137561093666	6.9363385089039	4.83182096232328	5.85157216965255	5.9158639625264	5.95520539553474	3.26394914510744	5.57507678271939	5.35509504630234	6.47555694728338	4.21952418286015	7.00657433593278	5.62778293247362	6.40005518792651	5.14437605752851	6.22361790893345	4.38395038385466	6.61593920445355	7.42040967863247	4.87381022341256	6.6799786464823	5.20681661786535	6.64884615512945	10.5920552790637	11.1855113064806	11.5242790060278	11.9060656420461	11.9040446080955	12.7256157528995	10.3009384759585	9.25581861811735	12.2821202876342	11.1760913139317	11.6054091882052	10.9290229600168	10.8924445517299	12.0749186070653	"light regulated protein, putative similar to light regulated protein precursor GB:Q03200 [Oryza sativa] (Plant Mol. Biol. 22 (1), 165-170 (1993)), ccr protein GB:S52663 [Citrus X paradisi] (Plant Mol. Biol. 26 (1), 165-173 (1994));supported by full-length cDNA: Ceres:41074."
"ICL"	3.45113971463301	3.2871290453539	3.39621919907773	4.91773875706272	3.36225181280611	3.62680896826283	3.12777473613743	3.20971209953033	2.86694496564072	2.52039500113457	4.60452298676068	4.34196869088701	6.39522479105341	3.91429301201481	3.82671565329377	5.21512024867897	3.39012546295475	3.22802424625002	5.06372683775986	3.3291353272925	3.82660708672094	5.58468436107992	3.29057893824914	3.27188204446596	3.57419736962788	3.83905407066727	3.21341303135331	3.35742871578087	3.88132196302804	3.28057782835857	2.88989479470337	9.52050380917367	9.72170678372268	8.75573934439024	8.80552078426857	6.68735268622278	6.4281922762828	6.65466581819045	7.72649615905947	5.80107144932163	7.08946736262808	7.17846239544358	6.57287471674876	7.71808820376563	7.88243416164684	"putative isocitrate lyase similar to GB:P25248 from [Brassica napus]"
"AGP40"	3.46455291343487	3.07062226311496	3.37118222404784	3.78822784849	3.88377054970413	3.43853873559858	3.70317396237076	3.94139075024436	3.55219043832858	3.21965972774507	2.37909033583915	2.36146498826187	2.48038413948593	4.56391872631444	3.86325192493807	5.38073896394349	4.04544676359725	4.24551043348329	2.97212169325833	2.9025304504599	3.33562681080948	2.70332027959945	1.91946638567447	3.37458172753967	1.6789527035708	2.65571510844173	3.17254916956385	2.15763241661558	3.00694845102607	2.38326864130594	3.7360079393098	5.20132881221902	4.79411211353645	6.21319166273699	6.010558136009	5.21743869247902	4.71126617344844	9.15258849385165	8.67465448161742	5.26229411563193	6.30944676075864	6.39031962434848	3.1409854665051	4.32075746889077	4.50875946843712	"Expressed protein ; supported by full-length cDNA: Ceres: 22609."
"NDF4..PnsB3"	1.9602122456834	2.50889016505428	2.4691095427614	4.96144022635172	5.00011903952092	4.24159793534007	3.08670904666422	5.43082277046169	3.5998064917128	2.78218016906323	3.94816588599615	4.34134757635548	4.84969353530331	2.94765880398803	4.40100132298599	4.31793947408	5.1236754520345	5.38412770089673	3.76863932403761	4.69016825164325	4.71540854026344	5.63032257966558	3.20221873191677	4.69528778012121	4.87825551082837	4.32639039629867	5.13392544415965	3.48907744112178	2.58012151087867	3.75910811752424	4.59309532553165	9.7854283357965	9.89797398851007	10.5332469831949	10.9611746716273	11.4045712136489	11.7769420720948	8.58018812419222	8.248644773122	10.4002003226278	9.82770548014482	10.384892360008	7.49854675476289	8.49844616832567	10.621444350749	"putative 2Fe-2S iron-sulfur cluster protein contains Pfam profile: PF00111 2Fe-2S iron-sulfur cluster binding domains; supported by cDNA: gi_14596158_gb_AY042867.1_"
"ATIPT7..IPT7"	4.85358792495583	4.11681866923233	6.92621276907152	6.7561822723774	4.84273920386836	5.22435561274968	6.52558927303998	6.39672545530607	5.23289516187761	5.79702616027212	6.25371744629354	5.67921559561942	7.24213047481172	6.4935021887865	7.19681501577041	6.80479458534918	6.37881451978526	6.51277568475093	6.28195401039656	6.48905690128083	7.56518579086816	6.79519419659972	9.39176030676992	8.75533103965864	7.91772732106839	5.33865779087424	5.63204258827592	5.75093695160478	6.41182939418275	5.65189991441595	5.78815442360331	2.58859291465127	2.2109326280622	2.61314065079764	1.50575895265668	1.76359397143619	2.76253281184883	5.2764707750619	4.98214280532554	1.04526214025238	3.39101651477689	3.27130153562908	4.32874813019544	3.33650546295993	2.62973368603745	"hypothetical protein contains Pfam profile: PF01715 IPP transferase;supported by full-length cDNA: Ceres:40185."
"PIFI"	5.55705189663173	3.67354904542281	5.8722595074963	5.02537402254009	4.24215291176962	4.31154838861502	6.25895092909911	5.76906161285065	5.88524258372164	4.4306407571475	4.37205370577039	5.29267575178069	6.28323614485976	5.26340641088549	5.71972664680489	4.13534578519209	5.64872360194059	5.35329952920112	4.27146415740809	5.45895319771284	6.56499357995678	5.72933530354196	4.95651365639381	5.83489752104443	4.16624156794296	5.95016019389857	5.65763633587637	4.95874002267941	5.77343015080083	5.73242185249667	5.51341214846594	12.4088315274481	12.624984241945	12.7621529310122	13.1003428821865	13.3300125165171	13.6302098622092	9.96802411732558	10.4194083632107	12.83189311576	12.288557740403	12.5335631211874	9.08945815339938	9.73211984189557	12.9242506197737	"unknown protein  ; supported by cDNA: gi_13358213_gb_AF325024.2_AF325024"
"ATMDAR3..MDAR2..MDAR3..MDHAR"	10.7936453440864	12.7753069901462	9.97583930249818	11.9815616427524	10.917404270836	12.1701466963916	9.66461840469821	12.2336729164967	10.6290807023148	12.2623051930055	10.4553674043506	11.9276464286605	8.81843254930497	10.7504282895728	9.29272337985364	11.5668210363482	9.20932159257055	11.328744557952	9.50759084869841	11.6706277117972	9.76039807831343	11.375243291371	9.27493487298419	11.0344685100245	9.93104609107523	9.89421644364817	12.0605554576162	10.1895706449371	12.1475581263473	12.5043243160966	13.8629366598717	4.56880159496597	5.05585790093133	4.63148357746053	4.89989952461823	2.99762202173164	2.66507461988843	3.24445963849837	2.36779045987864	3.9461861932893	5.99069015737722	5.38286236370946	7.17918037724874	5.80972971145631	3.52511865323066	"putative monodehydroascorbate reductase (NADH) similar to monodehydroascorbate reductase (NADH) GB:JU0182 [Cucumis sativus]; supported by full-length cDNA: Ceres: 11160."
"CYP77A6"	3.60790211846979	3.5493168107295	4.20885921322634	4.07112927929977	3.28943823609201	4.35109210671558	3.20543159066469	3.30839276256588	3.20367643428844	3.10038199943431	2.58607291960341	3.08151537191148	4.28356985843972	4.05991527761357	2.76021573784889	3.40011998751476	3.07939788627415	4.91166884510691	4.78263148288162	1.78853795103167	3.3559794209759	2.73814251183418	2.40922595571501	3.60603803567995	2.50464354906199	2.76059324577071	2.56688887932227	4.32252728327328	2.44312908812012	2.91659071984364	3.89357328024811	7.28483958156037	5.97243852800036	6.45900077983579	5.02379337854555	4.773425745049	4.52602247561636	5.03737733950009	3.63928207315035	5.59753714968665	7.79654394572906	6.26339022409851	8.46674792723503	7.48796480209852	7.74592739235923	"putative cytochrome P450 similar to cytochrome P450 77A3 GB:O48928 [Glycine max]"
