"rootTipTot__Control"	"rootTipTot__Hypoxia"	"rootTip35S__Control"	"rootTip35S__Hypoxia"	"rootTipSHR__Control"	"rootTipSHR__Hypoxia"	"rootTipWOL__Control"	"rootTipWOL__Hypoxia"	"rootTipSCR__Control"	"rootTipSCR__Hypoxia"	"rootTipot__Control"	"rootTipot__Hypoxia"	"root35S__Control"	"root35S__Hypoxia"	"rootL11C__Control"	"rootL11C__Hypoxia"	"rootSHR__Control"	"rootSHR__Hypoxia"	"rootWOL__Control"	"rootWOL__Hypoxia"	"rootGL2__Control"	"rootGL2__Hypoxia"	"rootSUC__Control"	"rootSUC__Hypoxia"	"rootS22__Control"	"rootSCR__Control"	"rootSCR__Hypoxia"	"rootCO2__Control"	"rootCO2__Hypoxia"	"rootPEP__Control"	"rootPEP__Hypoxia"	"shootTot__Control"	"shootTot__Hypoxia"	"shoot35S__Control"	"shoot35S__Hypoxia"	"shootRB__Control"	"shootRB__Hypoxia"	"shootSUC__Control"	"shootSUC__Hypoxia"	"shootS22__Control"	"shootGL2__Control"	"shootGL2__Hypoxia"	"shootCER__Control"	"shootCER__Hypoxia"	"shootKAT__Control"	"Descriptions.Canada"
"PSAG"	5.30929607377362	2.29657421909127	5.63297803936316	4.3932319766806	4.62801761332011	4.38498356046082	3.97257753796897	5.51344965598704	3.37207870787227	5.62686169509028	6.58394481689199	6.01668360648754	8.50165062421288	7.91461639703893	7.0147769744711	5.9559779308926	7.70425484290367	7.20625509470442	7.51319637387112	7.19881711586752	8.6698242518451	7.7085924087837	5.93013422955745	7.4788366087115	8.21342754443236	7.68270095756994	6.07385572281048	6.07198836444163	6.45342197478434	7.60675657103591	6.98619067295015	14.5490554908763	14.453861424697	14.555790571948	14.3931429682296	14.6060394235877	14.6898437727451	13.9760460825822	13.7038609571995	13.9399318004373	14.28782260265	14.3090171127896	13.2131668760037	13.1956721606588	14.2033376741824	"photosystem I subunit V precursor, putative similar to photosystem I subunit V precursor GB:CAB52748 GI:5734520 from [Arabidopsis thaliana]; supported by cDNA: gi_13265559_gb_AF324710.2_AF324710"
"ATRBOHB..ATRBOHB.BETA..RBOHB"	10.3812530731668	13.389798965658	9.55544632792652	12.6535330391724	10.3592590245237	13.0569621742675	11.9516947034249	13.6801366596993	11.7982945059929	13.460059574302	9.21580302465988	11.8883578346292	8.07321817450251	11.0779993202722	8.3387949630472	11.7227157220507	8.71969201893337	11.842960559211	9.29856137642389	11.8586125120744	9.35509278088934	12.345743126581	9.08720248715221	12.4444188584235	9.07710543822906	10.1992810332451	13.171265960457	9.9173058464679	12.889759517777	9.43981278069362	13.1530359404967	4.92102959953103	7.32672342368458	3.71590103525638	6.60362825928177	2.10962136105068	3.85320308164134	3.16473583763144	3.49716054548274	3.7387296940327	1.28652773882332	6.24332731809452	1.55406859694919	5.20927830229079	5.63572437089578	"putative respiratory burst oxidase protein B Strong similarity to Oryza NADPH oxidase (gb|X93301)"
"POR..PORC"	2.21609874326045	3.89335730792246	5.07019939102742	4.31109369702152	4.70280362548859	4.18791569882385	4.22401277566961	3.86705798096421	2.41777621708014	3.80703915472441	5.57225261490492	5.45102677573201	6.65843035383988	5.80538606830169	6.17454363402773	5.44535332989204	6.67873040891453	5.37068355659335	5.88214584374924	5.08321998420346	7.39110047222317	6.38613307141893	6.09917970919924	4.91969804809511	6.73575681305106	5.46713566457639	4.79098887979071	6.10410466313901	5.6900047149725	4.0719047732536	5.87627264998587	11.5305298009058	10.842289297499	11.4694978622604	11.2595733300369	11.9997073265298	11.8485193838338	10.5185900270908	10.6944290339277	11.3527221854704	10.8729259351445	10.5264363752893	9.23931015187135	9.26199263080011	10.9521692058036	"putative protochlorophyllide reductase similar to protochlorophyllide reductase precusor; similar to ESTs gb|R30630, gb|T46162, emb|Z26728, gb|AA042736, and gb|AA042730;supported by full-length cDNA: Ceres:7573."
"AGL9..SEP3"	4.54588804778745	3.96539812254938	5.24360132586566	4.87911095194493	3.78556095396194	3.30439317844816	4.74640507284182	4.9001884389072	4.81508005524382	5.49335619854667	4.17210722260018	3.28995792980737	4.16659295286896	5.2425991506874	4.60551980598972	3.62129051306264	3.14468218545737	3.353898283933	4.02297736183839	1.69960664310631	3.68016680076595	4.17334929236194	2.70831136868305	4.76428487044995	1.78957270577659	4.26263209480828	1.85044507738919	3.84168278506555	4.72868749544151	3.69104624938753	3.02913961467797	7.16201735246769	6.85370715265714	8.29700352375561	7.66159491944373	8.22047715750638	7.72280996725624	10.2813667566565	9.50269246262636	7.56284706861801	8.92840676571058	8.41476725845695	6.22211899576502	6.20616975222135	8.18058534110627	"putative floral homeotic protein, AGL9 strongly similar to GB:O22456, MADS-box protein, Location of EST gb|H37053; supported by full-length cDNA: Ceres: 5055."
"MGP"	9.51954039928049	9.28334380854065	10.2525862853301	9.76656219803018	10.0892182026853	9.41625423681426	10.4862302500703	9.86694671822446	10.321865866276	9.47913617212907	8.68713852932625	8.69979071870424	8.32676517263992	8.38858963577396	9.09614437309495	8.92700077855747	8.82044238118243	9.24834753448204	9.53681573651378	9.96870169303473	8.71543424853069	8.24662313767444	8.66958423794367	8.52157332269066	8.69555669086452	9.36861532391021	9.60674447172894	9.72006672831554	9.49115947660513	9.00245678623518	8.60778516595676	2.1460411934511	4.95157132009816	4.32732138908436	2.2769880898217	2.71569362580311	2.13479777756187	2.11014259905859	1.46576664922711	4.15380297913488	3.17508064099166	4.48452911239249	2.14156275842601	2.80959896774284	5.02177589278357	"hypothetical protein contains Zinc finger,C2H2 type,domain"
"ATSYP112..SYP112"	3.05598633538168	1.7356393947559	3.06154908050561	3.0511117701054	2.40107193120237	1.66963631148144	3.40167330175976	3.04446728050351	2.66391318650057	2.37143863301559	1.64482537369316	4.12792247312905	1.95130743417471	1.6912601474372	2.14258383901363	2.37025408481377	2.74357293535026	3.77565000266854	1.86642733725995	1.73480356221714	1.87149965481376	3.87542047074331	2.54756507726692	1.89749161080224	2.0587054685518	3.28386033055751	2.76592139834334	2.27575143510578	1.94071388961394	2.73833449636386	3.03938816387388	2.44340354868072	4.10457043212135	3.18291684632773	2.62510825305375	2.20977279753361	3.66031031132921	8.81565334240919	8.62566671904146	6.32729933228796	3.5858372444468	5.89859291445904	4.40931060192556	4.87016144950861	3.82990515427481	"putative syntaxin"
"ATBZIP34..BZIP34"	2.52498033859343	3.83515124954738	2.52207087427238	3.27328826758166	4.8845702970715	3.63932918296526	3.29541739351204	4.89643411138483	2.37558264732303	3.70353250857221	2.71079489980566	2.22880045471531	2.33257133008638	4.192580197924	2.1833528910495	2.96234279070532	3.52226590543605	2.65467140999309	2.71819754251226	3.53356193541919	1.95679495600367	2.85624446193064	2.10696587588656	5.7708045913516	0.975623363450615	1.70031398067938	2.30116157604006	2.46328215149664	5.28950792775168	1.88470913608588	2.6216666478532	5.30537549810921	5.77905725417903	4.70485979111241	5.67799381262161	4.48519075783015	5.67377230217589	6.01849154585153	7.17487166948328	6.95311357354799	5.96814466012687	5.85773683887773	7.82296878469588	7.07813401749601	5.43003536330351	"unknown protein  ; supported by cDNA: gi_15100052_gb_AF401299.1_AF401299"
"LTP..LTP7"	5.06688522391262	3.67838630060188	4.10112717582106	3.82020031210107	6.23709512942138	4.25331967995555	5.03891158336561	3.87842039452882	5.00178866259512	3.19590017698503	2.49753188666387	3.33065523517585	4.70191567612471	4.34378516349098	1.07916358805152	5.44563913899442	3.09645862951722	4.59174153070434	1.86086480247291	2.98242514352246	4.9215920909963	5.36341627868577	2.46130876747202	5.19394268908329	5.01355197478236	4.59161622584412	1.55663365178445	5.37570082874407	3.3750270067342	3.69583986065218	4.26088568404223	11.9403895767169	12.2390296354738	12.4770448503843	12.2633123734616	11.5837919086893	11.597893019095	10.6338441940818	11.0874411622077	13.0024409320766	12.7599471003863	12.8927482684305	13.8244770848124	13.7818246223962	11.8440792810615	"putative lipid transfer protein"
"ATM17..M17"	7.48727398664126	0.977623711113282	6.09086249489082	4.76069287596634	4.15304405770068	2.74180277652351	3.37326971626466	3.62268740732034	4.77682730248826	4.47683208419902	3.38474691193203	2.99812392636967	5.98520700397593	4.6306572466278	-0.249178028780397	2.57945083084104	4.2529334941514	3.41736011244799	2.3850680646871	0.44768273893077	1.79565752817855	-0.120814811227122	-0.504072551479693	3.77816013909688	3.39681275401246	0.929081653550913	-0.247357923660169	2.01147041292275	-1.30621487953929	2.87472572627793	0.655525133967133	9.94301648686799	10.0433387778738	9.29688902523946	9.63563240283809	5.03728470148432	6.30973686508174	5.96621387882315	8.30573846765481	5.2231703852751	6.13107871872908	7.48478764954686	5.97780940807239	7.1128586431818	8.37997699379317	"late embryogenesis abundant M17 protein identical to GB:AF076979"
"ATWRKY43..WRKY43"	5.28905645804655	1.94882259809344	4.34343027131082	6.00695723114058	7.76831417525197	6.60553293982918	8.05940628927155	6.4408732830431	8.37433822502902	6.79622624417036	6.09026531076547	6.07002469410104	5.82818899619518	6.5747815516991	6.1191974583658	6.25886147323478	9.90064476706984	10.9988917719774	9.96529925317424	11.1117797872661	10.0749766115359	10.3533628141971	9.79436989336031	9.8685095027414	9.90236924510222	10.1744857410804	10.9076077577637	11.4148883914891	11.3684892457534	8.1013298507361	8.88768316897195	4.39813964745849	3.85628963510646	2.63263952672385	5.24428879761287	1.7331434096883	3.46528650967768	3.12573688557983	3.82043088757322	2.92973552105172	4.51244154571513	2.87820084660922	2.23673170785994	4.07463902075977	6.50391202956313	"putative WRKY-type DNA binding protein ;supported by cDNA: gi:15384224"
"GDCH"	5.62856277604539	5.62341032520938	6.13477770397291	6.0182520376621	5.97471576945666	4.55817038970354	6.42706758751157	5.33743113503814	5.23786336762849	3.89990899839674	5.3567649719053	5.38448156298785	6.86863194115289	5.73673578475022	5.87743925627123	5.36716197819412	6.2756051799136	5.55831133523524	6.25143797824256	5.56334844374517	6.86844779472109	6.08392132797071	5.26257338547988	5.71428704442691	6.09782114552565	6.49219070709474	4.92334890145152	5.61240062297718	5.68009781483667	4.20047836122379	3.5585238550062	12.4737873059998	12.6594283413412	12.0768821808998	12.1979183558032	12.9034630948773	13.0436311003015	11.2228487771656	10.8835208273376	12.2266153227147	11.7558148469499	11.7256665522031	10.2649879291211	11.1058354837055	11.9826035930261	"glycine decarboxylase complex H-protein identical to GB:U27144;supported by full-length cDNA: Ceres:24194."
"ATLAC2..LAC2"	7.18003858936473	6.96049223747355	8.32085156546628	7.67160049971142	7.67521114714338	7.64945220227277	9.06913981880417	7.17947602179588	7.560070617013	5.26323458842392	7.29003635118825	7.12939302381234	8.18111695342502	8.39643172659661	8.71180801527335	9.12239725667125	8.74391139317799	9.2762041671185	8.02277134558689	8.23644251973482	6.452117462143	5.16975898217417	5.67913827090462	6.75793080551994	6.44854287458936	7.32322108328851	7.0461230562891	6.13394790545598	7.49098170654544	6.73439063191174	6.05273101951616	3.85787224465653	2.85873385164057	3.24304436478514	2.43371302658195	2.13729381606396	3.06724011214748	2.73641811160212	2.84144686181323	2.04143618738016	2.21771804144385	2.81436913082592	1.80761900176292	2.30965766336176	2.30405799656512	"putative laccase (diphenol oxidase)"
"ATHSFA2..HSFA2"	3.35804152440102	7.0620190558266	2.05601084165327	7.51840609084293	4.92439237951504	9.31452008513538	2.10428697321295	8.20252971735261	2.44692874754796	6.14564119969144	3.4111757414766	7.52841229618756	2.80953068249361	7.45044636621535	4.36794655262347	5.86692760840209	3.22862786818465	5.43578438003812	3.91927800803207	5.19930148214994	3.89677683738891	6.59615500355088	3.62537240855493	8.4751988575985	2.56774533759207	3.84248524512277	6.56157917204685	4.02275973071069	6.60281376970106	4.52153936897341	6.81500889807306	5.1128559800109	4.57125837986922	3.65651299520128	4.04422741811968	2.20879423565827	5.55696592680349	1.40826385504292	6.47717852342715	3.985372593117	1.38297544477289	3.93996701127099	3.21690116238246	5.91784469924951	4.27347782562337	"putative heat shock transcription factor"
"ATWL2..CIPK13..SnRK3.7..WL2"	5.45402766017321	5.80235733898761	2.67226151040443	5.96377315326057	5.2715922595783	5.07067880394645	5.37648241752374	7.62747457313031	4.38362772566621	7.32145986635643	5.25109272362966	7.57340076458713	4.23999527525327	6.05926427752695	1.59983447167406	7.05145839414426	3.74029595975188	6.89111701157542	5.72403802171965	7.45396551742764	4.72912388967412	7.22548948105689	4.67421230087792	7.42934935320704	4.06080230982843	4.97228365171924	7.27429897289444	5.42319798587504	8.12711747971285	2.40572420035489	6.40811848621168	2.35536058901859	4.63970585853626	2.87753453751134	2.81581616056114	2.2893475044053	2.57435101824428	2.92534430337368	2.1941733527126	2.95838858255506	2.32106964373339	1.92351941771448	1.22245860654476	3.34320561050846	1.52049086260246	"putative protein kinase contains a protein kinase domain profile (PDOC00100); supported by cDNA: gi_13249124_gb_AF295668.1_AF295668"
"ASL5..LBD12..PCK1"	6.99950014615953	8.68669978882585	5.81304851469044	7.37260988184872	6.61004492737872	8.09366995232559	6.73120845361558	8.15457601848481	7.42658292160832	8.09489900518382	6.22373228601503	8.0767198054923	5.26818300946405	6.04881833306653	4.08945904483291	6.28766607443564	5.8341930508521	8.04153564771341	5.37723395661535	7.52638824965829	5.83282080034887	7.84380993939813	4.7147005560015	7.71616431876384	5.49663673851491	5.78876702381322	7.83258582477717	7.19593493676791	8.28668923746029	2.43666607866515	6.09085649236489	1.76260678940271	2.26353969341066	1.75136242045008	1.30273555164855	1.45076610088626	1.57225600430592	4.27605414599035	1.90149284089644	1.2127361028913	1.74416497576887	2.23153635493616	1.84730624336882	1.39999703068387	1.93745906866428	"hypothetical protein predicted by genscan and genefinder; supported by full-length cDNA: Ceres: 29970."
"ER..QRP1"	6.4121960614949	2.81504445422642	4.10269917536983	3.69218211105879	6.70302754140211	6.25144510391404	5.50128538866866	3.41243757429103	6.42165671397741	4.05595074356128	3.28359294848848	1.79777247410829	2.40239210077267	1.85298309469539	1.60112249012968	2.2455804817895	4.72039581352237	1.99837466427968	2.99630341339365	1.83816079600564	4.25265309768603	2.30851202812002	2.2511820829224	3.16886090525062	4.61028245982171	2.69523321885649	2.27374814938272	4.8329363634153	2.64989909376419	1.91035884035178	1.68919183345315	10.5356289915958	9.99677053554069	9.66507991293409	9.19949017394867	9.4941315532488	9.15148123339108	7.47760108643498	7.49675264836942	10.1166264152245	10.009625223051	9.89611296435734	10.6045612422687	10.4078323895979	10.1912075007811	"putative receptor-like protein kinase, ERECTA identical to GB:U47029 and GB:D83257; contains a protein kinase domain profile (PDOC00100); contains LRR  Leucine Rich Repeat domains; supported by cDNA: gi_14334873_gb_AY035110.1_"
"ATGRP23..GRP23"	4.30948024358726	4.25132879876071	5.1289203400711	5.48027359689338	2.7409159043315	3.42607066896857	4.27221416325754	4.16224007200346	2.0458543842372	3.03193502423842	4.88344249021058	4.28662655173335	4.29609354684017	5.41155003049777	4.29300448635533	4.26810179202438	4.43708407358991	4.18769074557656	3.42315584994973	2.16616712309061	4.1560285901936	4.3653178454995	3.99049160470226	3.67550015637239	4.52158619595472	4.88045403493862	2.99404608360035	4.26423277629241	4.0731865685504	4.0880040439973	2.01411218552296	7.76673313139555	7.27746688366487	7.47809857874264	7.93586532165244	7.30485391547332	7.13575992588906	7.95149906463948	7.60152381709329	8.95411601402911	9.05130893756359	8.75057479916019	11.6989157873976	10.5808499989973	9.08454151236363	"unknown protein"
